Obs#,Time,Date,configName,configAuthor,remark,Row,Pot,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,,,,,,,,,,,,,,,,,
30,11:46:34,5/28/2024,TIP24,Zach Peagler,,3,6,,0.345677,2.922208,0.309111,3.402182,2.070644,1.978808,3.1191,1.048456,20.221996,21.160496,31.874962,0.441786,PSF-01133_20240528114634,0,0,0,128.172394,395.851135,0.676211,0.5,0.8,77.427399,68.4,65.36,24.18,24.68,97.85,156.8,155.4,0.8,286,3.656,11:41:17,5/28/2024,-1.26,0.105,0.124,0.041,0.006,124.602,61.272,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513652,2.433792,1.690131,0.951295,0.28181,0.007551,0.208211,0.361949,128.172394,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114634,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
31,11:46:40,5/28/2024,TIP24,Zach Peagler,,3,7,,0.205467,2.922771,0.191972,2.435653,2.049809,1.984083,3.257586,1.207776,20.277296,20.94902,33.292477,0.441786,PSF-01133_20240528114640,0,0,0,125.583527,411.332123,0.694691,0.5,0.8,58.975037,67.59,65.42,24.21,25.41,97.85,156.8,155.9,0.6,212,3.656,11:41:17,5/28/2024,-1.26,0.004,-0.006,-9999,0.359,-1.012,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513727,2.432759,1.690738,0.952442,0.28148,0.015657,0.208784,0.296181,125.583527,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114640,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
32,11:46:46,5/28/2024,TIP24,Zach Peagler,,3,8,,0.039998,2.922146,0.039458,0.489845,1.991609,1.978375,3.174268,1.182659,20.21876,20.354002,32.440639,0.441786,PSF-01133_20240528114646,0,0,0,121.605278,381.501312,0.681245,0.5,0.8,66.576324,65.57,65.13,24.24,24.97,97.85,156.8,156.1,0.4,244,3.684,11:41:17,5/28/2024,-1.26,-0.007,-0.021,-9999,0.336,-1.482,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513314,2.430176,1.690064,0.953141,0.281182,0.010301,0.209302,0.324688,1.552463,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114646,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
33,11:46:52,5/28/2024,TIP24,Zach Peagler,,3,9,,0.135386,2.920679,0.129388,1.526787,2.026627,1.98535,3.150641,1.124014,20.291073,20.712944,32.200821,0.441786,PSF-01133_20240528114652,0,0,0,132.926697,401.178711,0.66866,0.5,0.8,70.673805,66.59,65.23,24.27,24.85,97.84,156.6,154.9,1.1,264,3.684,11:41:17,5/28/2024,-1.26,-0.007,-0.023,-9999,0.196,0.959,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513443,2.431468,1.688485,0.949935,0.280806,0.008466,0.210014,0.342386,132.926697,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114652,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
34,11:47:00,5/28/2024,TIP24,Zach Peagler,,3,10,,0.279946,2.921047,0.255463,3.044349,2.073989,1.991747,3.208539,1.13455,20.355986,21.196518,32.791805,0.441786,PSF-01133_20240528114700,0,0,0,121.556999,380.7789,0.680767,0.5,0.8,49.531048,67.99,65.3,24.3,25.15,97.85,156.6,155.1,1,182,3.683,11:41:17,5/28/2024,-1.26,0.028,0.022,-0.004,0.725,0.059,-0.732,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513531,2.433256,1.68888,0.950415,0.280402,0.011586,0.21084,0.269223,121.556999,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114700,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
35,11:47:11,5/28/2024,TIP24,Zach Peagler,,3,11,,0.212958,2.923139,0.198497,2.126967,2.052753,1.995378,3.073699,1.020946,20.393934,20.980337,31.415001,0.441786,PSF-01133_20240528114711,0,0,0,125.538826,394.10733,0.68146,0.5,0.8,48.752785,67.11,65.24,24.35,24.43,97.84,156.9,155.1,1.1,179,3.683,11:41:17,5/28/2024,-1.26,0.001,0.01,-9999,0.751,0.735,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513437,2.432127,1.691136,0.950429,0.279891,0.002756,0.21196,0.266521,125.538826,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114711,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
36,11:47:16,5/28/2024,TIP24,Zach Peagler,,3,12,,0.132307,2.921331,0.126574,1.490296,2.035951,1.995687,3.157341,1.12139,20.397661,20.809196,32.270782,0.441786,PSF-01133_20240528114716,0,0,0,131.631378,400.575043,0.671394,0.5,0.8,56.346783,66.48,65.16,24.37,24.88,97.84,156.7,154.8,1.2,210,3.683,11:41:17,5/28/2024,-1.26,0.033,0.043,-9999,0.158,-2.046,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513326,2.431311,1.689186,0.949654,0.279645,0.00768,0.212478,0.294029,105.925438,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114716,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
37,11:47:29,5/28/2024,TIP24,Zach Peagler,,3,13,,0.023971,2.921344,0.023776,0.930644,2.026614,2.001467,5.705035,3.678421,20.456219,20.713232,58.308949,0.441786,PSF-01133_20240528114729,0,0,0,2.72727,2.856731,0.045318,0.5,0.8,6.265083,65.95,65.13,24.43,35.18,97.84,156.7,-22,114,346,3.683,11:41:17,5/28/2024,-1.26,-0.001,0.006,-0.012,0.018,0.004,-0.021,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513265,2.430624,1.6892,0.561744,0.279009,0.134309,0.213943,0.414695,2.72727,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114729,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
38,11:47:36,5/28/2024,TIP24,Zach Peagler,,4,1,,0.14769,2.921413,0.140583,1.747529,2.045222,1.998013,3.228724,1.183501,20.420078,20.902569,32.99818,0.441786,PSF-01133_20240528114736,0,0,0,132.217163,429.509644,0.692167,0.5,0.8,92.610123,66.42,64.89,24.46,25.26,97.85,156.7,155.2,0.9,334,3.683,11:41:17,5/28/2024,-1.26,0.051,0.027,-9999,0.68,-1.808,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512926,2.431226,1.689275,0.950783,0.27865,0.010995,0.214653,0.40481,132.217163,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114736,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
39,11:47:45,5/28/2024,TIP24,Zach Peagler,,4,2,,0.143187,2.921969,0.136498,1.700505,2.040993,1.995073,3.227136,1.186142,20.390188,20.85951,32.982208,0.441786,PSF-01133_20240528114745,0,0,0,124.598267,430.378662,0.710492,0.5,0.8,98.768181,66.12,64.63,24.5,25.25,97.84,156.7,155.3,0.9,348,3.652,11:41:17,5/28/2024,-1.26,-0.023,-0.004,-9999,0.737,0.427,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512555,2.43083,1.689873,0.951067,0.278182,0.010411,0.215591,0.416398,124.598267,0.000351,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114745,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
40,11:47:50,5/28/2024,TIP24,Zach Peagler,,4,3,,0.109924,2.922035,0.105939,1.48552,2.045761,2.005651,3.379728,1.333967,20.498556,20.908503,34.542183,0.441786,PSF-01133_20240528114750,0,0,0,133.407715,417.932159,0.680791,0.5,0.8,97.398201,66.18,64.88,24.53,26.03,97.84,156.7,155.3,0.9,358,3.652,11:41:17,5/28/2024,-1.26,-0.003,-0.007,-9999,0.436,-0.812,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512892,2.430897,1.689944,0.950853,0.277905,0.0192,0.216103,0.425399,133.407715,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114750,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
41,11:47:57,5/28/2024,TIP24,Zach Peagler,,4,4,,0.178168,2.92124,0.167926,2.151278,2.082214,2.024113,3.301187,1.218973,20.687302,21.281118,33.739548,0.441786,PSF-01133_20240528114757,0,0,0,132.694244,434.144501,0.694355,0.5,0.8,100.527153,67.22,65.34,24.56,25.63,97.84,156.6,155.6,0.7,362,3.681,11:41:17,5/28/2024,-1.26,0.034,0.029,-0.008,0.268,0.114,-0.873,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513528,2.432216,1.689088,0.951747,0.277523,0.014164,0.216867,0.429201,132.694244,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114757,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
42,11:48:04,5/28/2024,TIP24,Zach Peagler,,4,5,,0.135823,2.922221,0.129791,1.919116,2.069212,2.017415,3.474931,1.405719,20.619219,21.148613,35.515915,0.441786,PSF-01133_20240528114804,0,0,0,130.763412,397.213348,0.670798,0.5,0.8,97.629349,66.67,65.01,24.59,26.5,97.84,156.8,155.6,0.7,364,3.651,11:41:17,5/28/2024,-1.26,-0.017,-0.014,-9999,0.158,0.201,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513054,2.43152,1.690144,0.951831,0.277185,0.02397,0.217493,0.430899,134.083267,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114804,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
43,11:48:11,5/28/2024,TIP24,Zach Peagler,,4,6,,0.160257,2.922015,0.151925,2.134738,2.082328,2.024713,3.418407,1.336079,20.694862,21.283751,34.939999,0.441786,PSF-01133_20240528114811,0,0,0,127.599121,414.985291,0.692521,0.5,0.8,104.066391,66.96,65.11,24.63,26.22,97.84,156.7,155.4,0.9,376,3.651,11:41:17,5/28/2024,-1.26,-0.018,0.011,-9999,0.663,0.416,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513193,2.431882,1.689922,0.951157,0.276816,0.020316,0.218188,0.441405,127.599121,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114811,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
44,11:48:16,5/28/2024,TIP24,Zach Peagler,,4,7,,0.105016,2.921702,0.101373,1.447456,2.071089,2.03201,3.428776,1.357687,20.769653,21.169094,35.046337,0.441786,PSF-01133_20240528114816,0,0,0,135.712265,420.610077,0.677344,0.5,0.8,106.893921,66.48,65.23,24.66,26.27,97.84,156.7,154.9,1.1,395,3.68,11:41:17,5/28/2024,-1.26,0.013,0.016,-9999,0.113,-2.02,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513353,2.431267,1.689586,0.949966,0.276492,0.020576,0.218759,0.458157,137.732513,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114816,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
45,11:48:22,5/28/2024,TIP24,Zach Peagler,,4,8,,0.101878,2.921929,0.098445,1.360421,2.063899,2.027175,3.378239,1.31434,20.721031,21.096415,34.531109,0.441786,PSF-01133_20240528114822,0,0,0,124.505638,414.743195,0.699801,0.5,0.8,104.971542,66.14,64.97,24.68,26.02,97.83,156.7,155.3,0.9,375,3.68,11:41:17,5/28/2024,-1.26,-0.008,0.007,-9999,-0.059,-2.054,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512977,2.430825,1.68983,0.950842,0.27618,0.017303,0.219329,0.440806,124.505638,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114822,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
46,11:48:28,5/28/2024,TIP24,Zach Peagler,,4,9,,0.080274,2.920028,0.078126,1.043092,2.072284,2.044086,3.342321,1.270037,20.894054,21.182283,34.16423,0.441786,PSF-01133_20240528114828,0,0,0,133.172028,399.566528,0.666709,0.5,0.8,100.849564,66.3,65.39,24.71,25.84,97.83,156.5,157.3,-0.5,378,3.68,11:41:17,5/28/2024,-1.26,0.02,0.003,-9999,-0.174,-0.873,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513568,2.431016,1.687786,0.956378,0.275863,0.014858,0.219905,0.443611,1.240611,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114828,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
47,11:48:36,5/28/2024,TIP24,Zach Peagler,,4,10,,0.232498,2.921082,0.215357,2.394233,2.099084,2.034434,3.157491,1.058407,20.795547,21.456392,32.2752,0.441786,PSF-01133_20240528114836,0,0,0,98.431351,422.533752,0.767045,0.5,0.8,106.799332,67.01,64.95,24.75,24.88,97.83,156.6,155.5,0.7,348,3.68,11:41:17,5/28/2024,-1.26,0.014,-0.014,-0.003,0.509,0.528,-0.721,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512933,2.431917,1.688917,0.951601,0.275464,0.003328,0.22071,0.416888,98.431351,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114836,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
48,11:48:41,5/28/2024,TIP24,Zach Peagler,,4,11,,0.127855,2.921268,0.122494,1.629427,2.081606,2.037606,3.346848,1.265241,20.827974,21.277737,34.210762,0.441786,PSF-01133_20240528114841,0,0,0,132.911682,407.324188,0.673696,0.5,0.8,106.087624,66.37,64.96,24.77,25.86,97.83,156.6,155.9,0.5,394,3.68,11:41:17,5/28/2024,-1.26,0,0.056,-9999,0.065,-1.952,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.512953,2.431093,1.689118,0.952612,0.275229,0.014456,0.22116,0.457397,46.396851,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114841,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
49,11:48:47,5/28/2024,TIP24,Zach Peagler,,4,12,,0.136335,2.921739,0.130257,1.878408,2.097397,2.046699,3.468087,1.37069,20.920444,21.438652,35.449238,0.441786,PSF-01133_20240528114847,0,0,0,134.762054,399.399506,0.662588,0.5,0.8,92.969856,66.76,65.14,24.8,26.46,97.83,156.7,154.9,1.1,351,3.679,11:41:17,5/28/2024,-1.26,-0.006,-0.021,-9999,0.425,-0.32,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.513197,2.431586,1.689625,0.949994,0.274918,0.021184,0.22179,0.419284,134.762054,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240528114847,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
1,12:30:40,5/30/2024,TIP24,Zach Peagler,,1,1,,0.233396,2.920673,0.216125,2.901224,1.827741,1.748861,3.112624,1.284883,17.811531,18.614897,31.700979,0.441786,PSF-01133_20240530123040,0,0,0,132.557632,353.133911,0.624625,0.5,0.8,92.548218,62.53,59.83,23.6,24.64,98.19,156.6,155.3,0.8,370,3.687,12:30:23,5/30/2024,-1.1,-0.003,0.003,0.079,6.865,-2.666,94.169,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.506064,2.426223,1.688478,0.95081,0.288458,0.013862,0.046582,0.436727,132.557632,0.000348,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123040,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
2,12:31:33,5/30/2024,TIP24,Zach Peagler,,1,2,,0.350456,2.922606,0.312932,3.695144,1.905293,1.805058,3.035566,1.130273,18.383276,19.404097,30.91515,0.441786,PSF-01133_20240530123133,0,0,0,160.784485,403.319824,0.601347,0.5,0.8,107.796188,64.65,61.25,23.73,24.22,98.19,156.8,146.6,6.5,448,3.685,12:30:23,5/30/2024,-1.1,0.019,0.082,0.195,2.406,9.914,117.262,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.508014,2.428906,1.69056,0.928019,0.286889,0.007472,0.054581,0.505791,160.12645,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123133,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
3,12:31:50,5/30/2024,TIP24,Zach Peagler,,1,3,,0.351307,2.920583,0.313587,4.048212,1.917605,1.807631,3.152452,1.234848,18.409523,19.529531,32.105633,0.441786,PSF-01133_20240530123150,0,0,0,126.64032,400.926941,0.684131,0.5,0.8,119.946091,64.89,61.16,23.78,24.86,98.19,156.6,154.8,1.1,438,3.685,12:30:23,5/30/2024,-1.1,0.047,0.2,0.169,0.099,61.452,94.667,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507887,2.4292,1.688382,0.949565,0.28636,0.014225,0.056951,0.497058,126.16861,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123150,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
4,12:32:04,5/30/2024,TIP24,Zach Peagler,,1,4,,0.304455,2.921756,0.275724,3.463862,1.902144,1.808119,3.104206,1.202062,18.414961,19.372564,31.615078,0.441786,PSF-01133_20240530123204,0,0,0,123.602631,385.829681,0.679645,0.5,0.8,93.817368,64.21,61.03,23.82,24.6,98.19,156.7,153.7,1.9,345,3.684,12:30:23,5/30/2024,-1.1,0.065,0.217,0.088,-2.278,123.321,61.786,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507692,2.428324,1.689643,0.946712,0.285895,0.010774,0.058844,0.414232,123.602631,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123204,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
5,12:32:16,5/30/2024,TIP24,Zach Peagler,,1,5,,0.266672,2.919786,0.244354,3.254527,1.896501,1.80802,3.170449,1.273948,18.414745,19.315929,32.291134,0.441786,PSF-01133_20240530123216,0,0,0,128.531464,392.716156,0.672712,0.5,0.8,113.430809,63.88,60.9,23.85,24.95,98.18,156.5,155.7,0.5,422,3.684,12:30:23,5/30/2024,-1.1,0.066,0.21,0.113,-0.579,90.184,82.305,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507494,2.427898,1.687526,0.95199,0.285486,0.014449,0.060499,0.482156,128.531464,0.000341,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123216,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
6,12:32:24,5/30/2024,TIP24,Zach Peagler,,1,6,,0.005249,2.922844,0.005239,0.235992,1.816645,1.81024,6.061842,4.245197,18.437216,18.502459,61.739616,0.441786,PSF-01133_20240530123224,0,0,0,2.770901,14.203191,0.80491,0.5,0.8,113.470779,61.09,60.87,23.88,36.28,98.18,156.8,-20.6,113.1,352,3.682,12:30:23,5/30/2024,-1.1,-0.005,-0.027,-9999,0.022,-0.048,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507456,2.424324,1.690817,0.564223,0.285181,0.155769,0.061562,0.42075,2.801657,0.000362,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123224,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
7,12:32:54,5/30/2024,TIP24,Zach Peagler,,1,6,,0.26934,2.921817,0.246607,3.286967,1.955042,1.865868,3.229269,1.274227,19.002245,19.910402,32.887295,0.441786,PSF-01133_20240530123254,0,0,0,151.063797,410.616516,0.632105,0.5,0.8,121.871292,65.31,62.33,23.99,25.26,98.19,156.7,154.8,1.2,482,3.681,12:30:23,5/30/2024,-1.1,0.021,0.046,0.133,1.567,75.504,110.248,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.509462,2.429698,1.689709,0.94961,0.283923,0.016447,0.065693,0.535878,151.063797,0.000349,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123254,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
8,12:33:14,5/30/2024,TIP24,Zach Peagler,,1,7,,0.324781,2.92236,0.292296,3.666413,1.945751,1.846308,3.145583,1.199833,18.801605,19.814262,32.032578,0.441786,PSF-01133_20240530123314,0,0,0,124.545692,409.536835,0.695886,0.5,0.8,84.199455,64.69,61.38,24.07,24.82,98.2,156.8,155.2,1,302,3.681,12:30:23,5/30/2024,-1.1,0.029,0.198,0.194,-4.727,39.696,105.43,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.508122,2.428893,1.690295,0.950804,0.283027,0.010428,0.068434,0.376374,124.545692,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123314,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
9,12:33:28,5/30/2024,TIP24,Zach Peagler,,1,8,,0.316219,2.922975,0.285349,3.547089,1.946378,1.850219,3.135485,1.189108,18.841379,19.820595,31.929665,0.441786,PSF-01133_20240530123328,0,0,0,132.076981,401.232361,0.670822,0.5,0.8,107.258018,64.5,61.32,24.12,24.77,98.2,156.9,154,1.8,400,3.68,12:30:23,5/30/2024,-1.1,0.007,-9999,-9999,-0.31,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.508018,2.428647,1.690958,0.94755,0.282427,0.009195,0.07025,0.462771,132.076981,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123328,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
10,12:33:38,5/30/2024,TIP24,Zach Peagler,,1,9,,0.272325,2.91972,0.249092,3.334409,1.949396,1.858769,3.229318,1.279922,18.927629,19.850479,32.883774,0.441786,PSF-01133_20240530123338,0,0,0,140.375732,410.414825,0.657966,0.5,0.8,104.414513,64.45,61.46,24.16,25.26,98.2,156.5,154.7,1.1,397,3.679,12:30:23,5/30/2024,-1.1,0.031,-9999,-9999,0.063,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.508203,2.428574,1.687455,0.949484,0.281987,0.014474,0.071427,0.46011,140.375732,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240530123338,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z,,,,,,,,,,,,,,,,,
